4028156009426735|12|2030|162
4028156009428988|12|2030|747
4028156009423153|12|2030|961
4028156009422379|12|2030|716
4028156009429416|12|2030|464
4028156009421793|12|2030|937
4028156009427725|12|2030|206
4028156009425638|12|2030|960
4028156009426305|12|2030|960
4028156009423088|12|2030|858
4028156009421975|12|2030|741
4028156009425315|12|2030|337
4028156009429499|12|2030|815
4028156009429184|12|2030|425
4028156009429267|12|2030|265
4028156009429879|12|2030|410
4028156009429762|12|2030|633
4028156009422015|12|2030|604
4028156009428376|12|2030|149
4028156009421512|12|2030|552
4028156009428608|12|2030|798
4028156009427535|12|2030|515
4028156009424748|12|2030|282
4028156009429119|12|2030|401
4028156009429655|12|2030|566
4028156009423948|12|2030|946
4028156009422023|12|2030|348
4028156009422924|12|2030|821
4028156009429002|12|2030|397
4028156009428582|12|2030|703
4028156009422544|12|2030|915
4028156009425695|12|2030|219
4028156009423252|12|2030|518
4028156009423146|12|2030|952
4028156009421330|12|2030|546
4028156009420571|12|2030|879
4028156009425414|12|2030|130
4028156009429788|12|2030|593
4028156009427758|12|2030|332
4028156009425117|12|2030|565
4028156009422726|12|2030|317
4028156009425752|12|2030|549
4028156009429465|12|2030|684
4028156009425208|12|2030|378
4028156009425406|12|2030|805
4028156009425836|12|2030|383
4028156009423997|12|2030|927
4028156009426040|12|2030|183
4028156009422866|12|2030|602
4028156009428350|12|2030|554
4028156009421017|12|2030|740
4028156009427006|12|2030|152
4028156009428129|12|2030|569
4028156009425547|12|2030|919
4028156009422635|12|2030|593
4028156009423138|12|2030|643
4028156009427170|12|2030|156
4028156009426313|12|2030|921
4028156009420472|12|2030|139
4028156009423070|12|2030|503
4028156009423930|12|2030|535
4028156009420530|12|2030|989
4028156009421520|12|2030|360
4028156009427972|12|2030|360
4028156009428160|12|2030|301
4028156009428673|12|2030|893
4028156009428590|12|2030|717
4028156009427253|12|2030|326
4028156009426941|12|2030|460
4028156009425646|12|2030|151
4028156009421843|12|2030|238
4028156009420324|12|2030|158
4028156009424086|12|2030|902
4028156009422080|12|2030|928
4028156009427055|12|2030|476
4028156009428772|12|2030|707
4028156009426768|12|2030|989
4028156009427675|12|2030|115
4028156009428814|12|2030|143
4028156009427741|12|2030|885
